run_id,condition,is_injected_failure,should_pass,model_validation,evidence_complete,ai_discovery_present,evaluation_result,evaluation_internal_consistent,approval,trace_consistent,run_available,evidence_pack_present,events_content_sha256_match,export_digest_match,artifact_bound_verification,policy_version_match,approval_is_stale,causal_evaluation_before_approval,run_id_matches_decision_scope,baseline_verdict,pipeline_baseline_verdict,gate_verdict,expected_gate_verdict,gate_matches_rubric
cfi-1622,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1623,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1624,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1625,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1626,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1627,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1628,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1629,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1630,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1631,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1632,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1633,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1634,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1635,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1636,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1637,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1638,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1639,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1640,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1641,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1642,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1643,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1644,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1645,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1646,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1647,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1648,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1649,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1650,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1651,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1652,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1653,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1654,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1655,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1656,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1657,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1658,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1659,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1660,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1661,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1662,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1663,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1664,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1665,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1666,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1667,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1668,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1669,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1670,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1671,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1672,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1673,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1674,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1675,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1676,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1677,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1678,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1679,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1680,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1681,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1682,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1683,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1684,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1685,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1686,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1687,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1688,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1689,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1690,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1691,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1692,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1693,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1694,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1695,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1696,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1697,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1698,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1699,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1700,wrong_run_id,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,False,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1701,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1702,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1703,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1704,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1705,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1706,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1707,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1708,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1709,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1710,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1711,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1712,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1713,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1714,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1715,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1716,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1717,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1718,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1719,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1720,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1721,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1722,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1723,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1724,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1725,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1726,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1727,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1728,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1729,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1730,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1731,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1732,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1733,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1734,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1735,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1736,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1737,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1738,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1739,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1740,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1741,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1742,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1743,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1744,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1745,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1746,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1747,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1748,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1749,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1750,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1751,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1752,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1753,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1754,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1755,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1756,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1757,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1758,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1759,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1760,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1761,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1762,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1763,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1764,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1765,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1766,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1767,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1768,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1769,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1770,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1771,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1772,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1773,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1774,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1775,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1776,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1777,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1778,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1779,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1780,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1781,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1782,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1783,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1784,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1785,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1786,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1787,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1788,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1789,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1790,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1791,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1792,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1793,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1794,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
